NU_INSCRICAO,NU_NOTA_MT
195b20dc6c758d0fb1709ceeb16fff1be40ba63c,495.34299999999996
8d2007f35400585b1a23535658a56e3f56deae16,584.5059999999999
504fb778c3000f0f74c49d28a157ef535df7b26e,478.9279999999998
41486a1936312d298dd64860a5d146bbe6e1f6ad,447.3859999999999
9b451f12c10f88c290d1c4f6e84bf4d12094e8d1,4.984
eaf79174460e09e7653d588de06f97e1bbd42138,483.9810000000001
cd62a1fa1eb574a4ec4ec390d3510e65db72e1ad,431.4899999999996
2181b6cd1a507e4be28b56bc22a49fc0c508891f,525.4109999999997
5cf539ec5fbefdd7e36c73555623aef55261b30a,583.4939999999998
cfcaab878786f9216a4d8433f2a46bad9276aee4,443.3830000000001
1b24de7ad1184ad4a97f373e876b96eea61c6b17,517.9889999999998
c261830482fb017b2cca67da0781f4b8b8d83187,4.984
62add403579d50fbee420593bd16447b10679b89,463.36400000000015
d8e056958f364d9b9abc8cd7d7e464341655e324,8.802
e00b16108ae0577000f16ced5a92205b35879b17,440.74999999999983
578b34d9c52218727f025eeeb7e9ece099e7962e,8.802
91011d06f4c11199a3ae872aacadadd7d5d75f1c,4.984
139838127162e6aa92bebbc5651e0472286a0619,4.984
3c4914af467ac58e125a45a078ab6cd43e13b655,437.9199999999999
2a325c32daf5b142cb0312bd9bc7b97ab6dc2fd8,425.80100000000016
df7d7db821755b6e9a024a3cebe06b8155d9c708,473.9899999999997
8134453bc66345ba09033fc2118df694fa6a5299,455.7479999999998
6e3fa5e6dd0bf71c8fb50f78c463e3b69ac0a00b,517.5780000000002
b04d55df23021bca201b74ffe2e63ea7f2449877,482.54799999999994
3f318550fb1494cc6160d1e031ae29ac2fc065aa,486.6720000000002
ef77de8ef635260390a3261262869ca5c6135f59,4.984
2dd2c7b4d6c1a00daa2ec9d46085f48d3597d8e2,4.984
c7cc0461b2c741ae81ee815a975dc6b9e514875c,454.1009999999999
73274817307e9baf478abdd2e6e73bab0ab26ecc,4.984
af6c4e9ec5b12de767977306416bd0d9447d310d,435.275
7b309e8114f95274ac95aad6697df953fce1d861,455.56000000000006
354a476d6cc00db02bbe4bacbebe0298c14b9926,8.802
1129f19bd9bdda52f995bbbc88ac1d7b2c7b10d4,443.57099999999963
adcb305091a3f8b4a9771362caaae7d2b39465c2,467.97899999999987
3b08ec5615162eeef39ddf97c305601f8d6be53c,628.603
dd8bf6ed8a7291b0bac35478a7d4812939478898,549.0770000000002
298c9c61c87385c00c8eaa4192d153a8d059e411,440.71700000000004
df79eec536e5028c8774e72b5ed0ea72ee8f63b5,4.984
64449fe7c928f02f796c5b0d527c681b537f7859,453.2780000000001
bfaa66d24544cca4105e4364d9228bb8dc61c14a,4.984
62d6fdccdcae41351a63bcd346eb65178c0481f1,4.984
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,557.1149999999999
f0d08da594cee151c351acda8e05cedb7aa8f2e6,547.7029999999994
cd2030092aacaa9580845fc92189ad3bc1a88129,396.561
1372e1ae0bd729de3f59baae76f62b02b73b21ac,450.1359999999999
3a74629fd3af085f644ada2fd31359de263dc95d,470.0859999999998
c5c4d066740c70017879a186e3df0b148edb1785,428.33500000000015
93622845055ef268067ee6964763aff9683e8360,448.21500000000015
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,417.8419999999998
7e760b93b2a189673c81aff7015aca45b4f50f3e,458.36899999999986
eaa1a34e13b8a09212e41da38d9aeb156cdb67ec,8.802
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,426.49200000000013
04013eb3b9f5e047e3c384cbc124d6be434890c1,428.44700000000006
da0d4b43fd0c5896ab67944d72aa269aa842668e,611.121
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,447.6819999999999
bf751d79db8096cf876ac75002003bf2a7da2035,429.44400000000036
6e85f5878fde0da41bcbdeb1050e561c334bc31f,8.802
726af52ecc5309864376cfbb79843e4d9bc67eb0,498.31999999999994
cdad5bfc0354572880fa799d9a0af784137de4a0,4.984
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,514.3690000000001
9cb5797ed8f7ede425ba307f769774b42460774c,443.1209999999999
ac75c3f733f769455017ffdcf9b4ef75af3f853b,431.3859999999999
8c408798149631973f52a14f363b604349f3425d,611.0920000000002
b2994317d9802cb04c018f57f863aaa6fae7a2b7,4.984
0f1c44bdb576aa13a22627c4415521e2a68398e9,4.984
b04c28955fd0f07bf69fc01d69aed8d166814b31,452.74800000000016
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,429.4990000000001
fa2603e1077c05493a48a74c6365a8d938b9bb58,465.3059999999998
0432abb93e94758393c78d674c53761c8e7547b2,430.15799999999996
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,503.3999999999999
40e4c903604e672a031abf55a0e9d0be2499e19d,533.6170000000001
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,564.3400000000003
ae275ec587fa99cbc535a14b099e9a53418ad6f5,596.411
a40bcb038126e8fcc18613587d349c451b17495e,636.051
9b19bbaedd6ecaef988bef930c5793119b19dc00,498.667
62d3a19afc54c1410e6e771ea29b909f8796cdcc,8.802
d20057efa140f475a2ab2abe27411b82e8da0e5e,4.984
96e1a9ae54f3094c2837def24b35651fd65b7683,8.802
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,444.19100000000003
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,464.46
f97828327a4314a4678a907d32d289e43235a80f,4.984
46ef075a91ce3096159d24ef137e502955a2e92a,467.89700000000016
525cdb6a9a5f67818cf00847195ba88f8fe91978,4.984
0fd2ebb2cba41467a2f1f064879e27c14671db11,466.1960000000002
1a4a64788e42e62aebaf976e118e4312f271be20,542.1119999999999
53c0a7d0d86fd533212fc581cf32c5cccadc294a,4.984
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,533.205
fb888df8e882e6c0d8422fbd16748fe087fba56a,8.802
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,440.333
268cf78cf0732bf2305b70f7e0d213f9d4426fb9,8.802
d920d310fa85f5d607cddd3f366d1fb4901372da,476.35400000000016
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,480.0950000000002
15eee3ac96dc71dc59f1b5347631950a6c8fd4cd,4.984
ba01e15e5a2f24d0dd9b724618655a329ad61213,422.6620000000001
dbeac2f05498472ec708163898309999efef03f2,404.67499999999995
31782322f561ad5f596f6ae148c8204fad23705f,4.984
bfd9561d59f723b856dbcc1ce674e11bba238a99,4.984
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,520.803
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,440.483
825b9a5eb0d8725082051b41e082aed01dc9be7e,447.9559999999999
67d77c90ad21e26bfc94677547f6910b01dc1d32,440.0620000000001
5f6469e64a6bbc1d2ec35b37e18cb0a1f770776b,4.984
74271d115ce6ed32aa2aa834385200a606c62bce,393.99300000000017
6efd349903f7b391b6f920cc76de7b507258a8c9,459.73399999999987
e85ffa10d21d03b9b4e925b5808dde341be4a62e,8.802
c0934de7b64b1ea909ce77c97580606e18936874,542.0579999999995
f81906feca10f1eeb5153e9f662a06040dc795c9,558.146
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,432.4959999999999
2ad02e38865830766bb87531dcb154852364eb39,496.0379999999999
e2a2e25e4621145f30dd816bb0524080d0d0fe6e,8.802
f986cc713f62755c8e4e47a388f9775fe2f46b40,416.635
143481c553f2f07d71a7b02d4364cf716eb213c3,519.1260000000002
7c2c0ca131808098924fa3305efe67029c95e527,483.7720000000001
862074b9b6dcb5e90476279725b9d0aa991f1e86,421.4779999999997
a5873b09206a34e65ff84c5d12d27998701220b4,379.70500000000027
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,450.77099999999996
cd532929efcd6be773ba62fc83c631a77eb24e94,718.3449999999997
64a70bc39c408304ecb8e572765315a3896ff833,479.6689999999998
5573caf7f47589820461e64565f85c11bf9f122b,456.3730000000001
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,607.2169999999999
e7f989fad23aa525007003e7d1382ae56c9947f5,449.9639999999999
44b8f6f734d554fec0da2e60da8d27868798c802,441.24899999999985
ae0ce3518210a23804d30a83c92f5c2da6fe1382,4.984
34d6082a74330b3f5bc565fc573674afaa03f661,786.0630000000009
d25c087f96c3997d6328b953d4a710d27ef5838a,498.75699999999983
0e916480daf872f3cfd63c9decda513616804b6a,4.984
0aaabaee1a7130f1a6522f42e2cef0aaa3aa868c,4.984
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,479.88500000000016
e447d3f2d58677fd267d7a03f501ef642a1d4e06,400.608
fbe1950b1a096572f21ea11345473fefcba6c84c,484.7379999999997
e4dd5ac3ce6b422fba0210f939d5a23dbe4abd4d,8.802
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,450.69500000000005
e34e38ff42f2e49861b2ba1efdf8c5f107f05fb3,4.984
48bb95f95bf1597bd67366fb50610ada3df98863,446.4929999999999
51ae593280f360e68b5400abcbb0d37f1ecade71,868.0260000000001
beda1ea661a72dd2f6014bc2103b0e3fdbf9cc12,4.984
d306f972ccb66cdd4b336af47af14e1bf8240cec,8.802
8a1a696322f3f7e0861982fbca06cdbb039832d9,8.802
6058199e6bda1e0af51a1186b65ff76d4fe4035c,523.1940000000002
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,432.84099999999984
31a4df5d818242efa0d50309c9bd5e503d3811fe,474.8430000000002
89c71043264315c4e0eea0f8775363a12dc82061,408.56500000000005
81d76646552b14b85adb5d258e5a135fd7ddb86a,476.08400000000006
33de6b4f2bd10a91eb624b8d76424b8264d29a8d,4.984
b63eff83ebc02e1bc7a73477edda3b76a05571b6,8.802
c4a3b96cff4393b06246604527f1a558ad8b66b3,542.056
dc284de80ad0db4a78bee253f995f0920e340cfa,4.984
45eab0d008b4971810ca4b2d7b735916d9991a9a,650.4999999999997
982fd0566d5924b506fe1477fda3513984c4c702,519.9769999999999
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,465.52900000000017
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,451.121
dd6b231790b9a80f5d1d6ee8aa5796249f008d50,4.984
8cadd025151167286941b7d4f113e0335e046bbb,593.1560000000001
412696b14eed4da0a81260862fbe1855d8fc75a1,8.802
6629196865947bb489338e3fa1c9f0e56614ee72,504.5300000000002
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,427.9770000000001
bff7d200b32aa005540af908fb325a46ca9bb742,442.89000000000016
22a2734a900eec40dd32ef379894cfafe40c63c6,8.802
edfe4f7961749b29d0bcb06933f1a8710846e116,8.802
5d42040f9935aff1dabc32c4f5a578148138e1af,422.8639999999999
bd01964e27b0e530ca458b382b07493aeb48a2ef,442.69799999999964
6588cdc7aef843b1775104bc38017bb3f808c7bc,478.85900000000015
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,596.577
1d705b7b461dfd626645d5df319ab733c1c1ca73,480.74300000000034
106b58912414f794e754883865bf6e4cf68adfbc,435.1639999999997
308f5a51e95317261a7d66fa83feaf3504542cbe,181.89699999999996
973c923e39db780e329a64c6049dc85d9be17978,424.9899999999997
19dd82f8d74cf3f076d24e9985dae14d95a9318a,115.87899999999999
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,454.17999999999984
7f9879b40a268318e2a969e73156aa9df7a48c13,545.211
3060b85e8d3e20b11f4391e64c6f916cede388c5,4.984
866d7784ed1380003929da44f965aef9339702f9,636.8889999999998
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,453.9530000000002
032ef02de121b7ab5f2ee4ffab719f464050f862,8.802
68040110ffe6ecacbbff5e21086c8c416132a22c,4.984
f66562b958e6349449b87fea0a01fab214f6ec8b,389.955
beefc7a89a2d9882e5983d80e356f8b7c23994f7,507.653
82d7709a8445664e93038482fbfee478e8a40273,483.0469999999998
e3929d32c498f8e45ae326017cf7c60308880d94,572.3230000000004
9da35674034a0a1373298436fdfb2f1d840a6da2,409.168
6d980e58439452168c46e569c5671e7820d0800b,8.802
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,416.3359999999998
2f8e05c2d702db25093589b14295ab88abf009e0,8.802
407861b22074fd4b864404e8ef0942947c9ec7d7,8.802
d426e04457c4fc8b4068a7da6805a7ab8e07224d,440.41500000000013
70aa6679bdb9627324f6626534a7709cdcbdb0f8,8.802
f5c04dc290d6706af8214800e25be19129dc9f7b,443.1989999999998
cd20ace0b8fb57cecb028764042f1c7851d39507,430.06800000000015
eb5f0ef501357740c2ac626bf1ce233475aa47af,505.9719999999998
0c64cd60003cdf47cf40d2f0ecd0a858eda864bf,4.984
383f9cdf1c3d46a2cd312345792cf74f15e4b746,549.6030000000002
c31fd3dfea200ab6d0b9c0cebad46b71a75bd0f8,4.984
fe23ba819708fa369addcf9e6dcc7657cab3a96a,521.5959999999999
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,650.632
c4e415962974bee4963519523194e05c3638dd39,4.984
d50835b7ccba559c85daac789b52a4dd31e98eb9,3.755
b0e8139fa43e8c764878dcd69f3548d74353d838,443.2570000000001
e023d054a9a69d221946660afd3b8cabfcd05230,8.802
9284a89fdbdd88fe9877dad42e9984e7e2484e20,464.55000000000035
f4c4cee74ce9ede036564ef9b80aba39c768e126,431.8740000000001
b1b16d232ac65293996ef45fcac75a0fca3e7325,8.802
b8fb9eb73a9f599896d49678bdab39e07479b2ba,437.66900000000004
c04b0546f83b9eb90d11ca7597181b9ef956a80a,4.984
bee771ff249f080561ad1b67c3a0050a3ab89b32,470.44800000000015
b1cb99c8b63b442384c0af490ca27366e5a91489,8.802
809ec35d37a181001a42e6340709505e78a2c577,441.38800000000026
67da0b704f0c6cc6037509ab516aaaf58fd950b0,450.52200000000033
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,440.71599999999967
4617bca8992d06315c5592eb69d2493ac7ddf543,4.984
60290f6053f0e9a625bc9d2f699ca507e8985292,407.83099999999996
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,492.84700000000026
89d16717c0a898a0955477e778e309036aa6e584,4.984
151d112bc6f05c1069b4b743f73f92a08826741e,4.984
a90416a3b247048aaff99c5f2f88a45e2dc20046,8.802
4dff8608a5941c894c2f71aae910da722b5b2b2d,445.4179999999997
67833093fd0fde740199378acf55c33de750736f,436.45200000000006
23c6b7ea47102c0ba28ac805a03304d515494ecd,509.973
685dca4c01dd7f08db01bc8225f58e9fe0d2a4e8,8.802
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,445.3849999999999
68b155dada9a40aafaaa7714e063a432dd8275d6,398.57599999999985
bd21086734939a7c2bc239854d12d7b8b2009fd6,4.984
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,629.6600000000001
04df4468d9913083f7984969a8b2892f210b4193,436.98999999999995
cc2a0d12abf9b0917d668bec85e91fafddac7c45,548.4429999999999
3c5e07f1980f7cd16cd801e5f1b4f02825274201,8.802
e9b1849607e9d8ab47b7fc39be369805313dda59,419.3989999999999
f4908c99ff49fb68410ac0d479e7def865dbff16,4.984
4fd6d0176a158a7e6c0e74ab3b5559ffad569413,4.984
8919315667eed33ef7df11b0dcfc40d6d69163b8,4.984
0adec45c06749fe632ed2304c345b14418d15871,4.984
95a22a438d6ae5aae37830d6a7fc74e75fc981af,429.2240000000001
27584421ac81833fb4ccf564a6fcdd4ac2b698be,530.365
e720fd525ae844a709b93fdb28f7914c48d8160d,497.85499999999985
24fa503c4c1225e71a37fe92b354c626e099cbb6,621.0510000000002
6af857c10637e8e60ee8723080d306cf45181a2f,600.8020000000001
4c8cc2e4ccbeb7ebe304ef51a89d671063a12b43,4.984
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,420.2630000000001
fe61cad7894d78b02178a3eb5ec99ffdb5351160,8.802
b47ef6a5c4acfbd675d3b3946bc23a9749703fdd,8.802
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,450.6400000000002
3a9507cc35b592af5172dd8ebb28cc89827e3f68,426.32700000000006
132375a118767bda43cef7d17fb9ee7e3910fda6,7.694000000000001
551f1885fa0f60bb05f612a39cafe53130ac961e,457.82899999999995
399626499b7dfe518b8a4a57b801dae132f325db,4.984
cc3750ac71c85cc688659b3eb20dc112738eb623,746.6269999999998
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,421.4890000000001
9c87e30e40e82eba487a7fb0b594eb881db74389,396.3079999999999
dfa9e94c4a431aff8ee89b047cc66d0c7e44988b,4.984
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,446.1320000000001
f3931aca05bc6c99fe0c03619fc54098c0c515ef,8.802
16f6526457cc7d849c2a9829efa0e021c78353f0,515.5020000000001
74b0cbfbe74747c9780b564db3e624d3c19878a2,438.7410000000002
fc67a6d22a9d1beadaf42cd714789d5749800b19,432.8809999999999
d0c7acbad13d292e637f23633da232e29186e20c,429.05300000000005
b921a4ac834cc1109c06e7c1de9439c0daf16e06,543.8439999999999
e31ee5529458da77ca3239ca06f64465e737e454,437.92599999999993
7ca31b15ef53fe8e730b6e8ee804a78d8f823b4d,8.802
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,483.59299999999996
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,528.4549999999998
b095a86f58a41adaf4197caac4b38de0a96a4058,90.60700000000001
05a25962f9f30d8544842ec3d79244e99d11017b,679.6909999999999
458f801c533d802e3655e9bbced52ee22826f197,457.3380000000002
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,450.91900000000004
293ffd1359a352518d31928214161b644128851e,569.1429999999997
95068b8d72613d8b51b22243060dd50a498e4dbf,485.7700000000001
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,427.37199999999996
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,438.22400000000016
758e005c28f680380e79d7935f29ce42c3b49dfe,500.36100000000005
881348d182c96239cf7f78a13cefa5adb47fb752,4.984
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,524.1630000000002
88bf2ee39f502979c06148c8ed9ad29b2df033a0,4.984
52a23c1eb5ea201859a91a6cb70114032878f7da,459.06200000000007
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,542.8490000000003
7361dcd9f215eaa06f5ebb15438e19a7113cee0a,4.984
6dccb96a95dd55aeed519fcfaf84d26493df68fe,4.984
ec12ea01cda3dcf0c6271ea7140c656f4774264b,465.18600000000004
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,511.415
c62671ce23840752f47d376866a2f2e0bb5a8248,4.984
131010225a14ea18fa1748a59efd6413fc0eb338,472.73700000000025
a2b095e8fed2a3edb2a751b5e1e71336757e278d,442.5819999999998
766e70bac5c7e88381749ba3f140e03132b0858e,423.0099999999999
92f75ecf86b6e027c977162cc4297db8d280b2be,467.5139999999998
a2b2a641336472d368c2c4b2253e9455fd58d688,4.984
a3af6be26868494212d438ddc80ba11e55d7261c,532.9260000000002
a9442d2d488ad2b163e4b3b0904c5199ce2e6547,8.802
822f4e8f415d032b8f75c14aabc5dda8f2c9b352,4.984
defb13732108dd8d257e70b84e439d9020576209,491.0720000000002
44da0e8cd06e7ef15f8276bdf5a7ddd2af3c2bf4,8.802
8120c2970d5087725caa5d3d87fcfb24155d181b,411.6359999999999
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,557.6469999999999
95ced045710caddbab17dd0552eed9f15d76b4b8,545.6799999999996
629fba23b8937cd3f4ae214255cc9b01b601dc9d,520.8019999999999
17cafdecd37633480065ba97838ed940156e0a07,455.529
6c0dfc8194ddb5a42d67afaa87a147a3d8fd0280,8.802
39342260b5d0b77e66491fa443ba490d843c00f9,4.984
95dbcd144e591c2694acc9bc942726784469d0f8,4.984
5f553236d725160fdbff443604199b293f1f44ce,462.6299999999997
869b7dfefe247dfa859db744c33c2678411dd945,469.74899999999974
4f718d14fd2f4506b47f244ff6ba9989cf256207,8.802
c910640a6e6c25b259dfcc4990f2899245e988ca,432.144
c9210ff822feac437edffb18dda200a8f3ea1a59,449.28000000000014
e18348afecf00cc3d88f3ba48351ce1843f220a0,505.56199999999984
5954217e13179b6043acc782e102668a2612a8e4,455.75800000000004
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,432.72300000000024
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,469.7169999999998
ecc5e4f34e3b99b1b80f9e38a37b98a6e5d6a547,4.984
1b9c7df10bd386010ef382f8b2e1d7bf6b926a8a,8.802
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,467.65700000000004
a7275f430267de859f35ff4b68e4a276e5be7279,463.39300000000003
5d8539ebe86a27c576d5f46bcba6ba71031a0143,4.984
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,465.5740000000002
870a45c11058f7dfab6d067039447ce546c208b4,8.802
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,466.78900000000016
812dad3abf68e537e7a5f58627c83daea4375233,458.3170000000001
03d57928e7232e9c4ec2bbcd08b78d6848d77ff2,4.984
8b9fea02641babf2396079c6edfed9abb45117bf,443.76999999999987
b1cfb0fc5ea5e6e324f01264006ddf38c478a9e4,8.802
d8788a6c3e384b392b77f519451fed79c34453a2,678.1850000000004
1e6d53083bfb60a532c211edc06a3b3122eaa340,431.15900000000016
67c6e2c1d6737147e2585acdaad8d38d14c09c4f,4.984
1db27ec90efad017f1e8e8998389d75f98149663,480.32100000000037
ee22b8c134e9178600d57236685e0822b2034601,561.4349999999996
b03c5ebab160571176fd665bad3b559d23d28f4d,602.2820000000002
018c21da2ea1df6cc5d00ce480c48672c234ddb5,559.8000000000004
5a71e57629eb2d9b1281fa0acf78fc410f82233a,424.00300000000004
63add5acaf261ef36ff419c5cf3301d8b1a91b06,461.2839999999999
5b7f5fb34de0f846635830319871e2bdd06857b1,441.5119999999999
e074b29573906c0b39248900a4d73df3a44cb72f,443.9819999999998
b531258b394067bfd55762aecedc84154e145dbd,4.984
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,447.4730000000002
6581d33040854c49896098641bd48cca28d0bfb1,456.85499999999985
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,538.6889999999995
07333b87f6d8b5cf5c7022761b649115d184b038,4.984
9f92a391a271d11a1530427da3a2cfec21c57679,4.984
e5129f4e0fead85906b2b0ef48b253420c85060e,434.4129999999999
e6a92b275fb840ad324abb74e09a4d3517e7785a,8.802
64a758225c8fee36cfc6a33f8ce52435bee3f22b,538.5679999999996
7866c1a752ede108330f59479ba22bbe27e24959,454.309
e2d2423c2aa3c3191363bccba383a85740b6003a,480.80499999999984
e26a4055e714830a051bbd4118cb4e10cfe613f9,462.6959999999999
a2a35215a2bacc65b551efa3a17f34c5566ba27b,440.4279999999999
9e53b4840e7a00693adbb1eb46654e76c8309a61,478.09899999999993
ed93af2a0aa97c2b5e891d2ffec52090d447b8d4,4.984
4665254e0bacb0ecb8a006903b69fa80b51490d5,458.987
64a6357ce0328ec2be2d70104169f3b044bc3e98,8.802
166fb0fa70c428f172f3fcb85eddff4b3ca33545,519.318
b7e544c21d1ff99ef7b6d78a86b325c0645c9160,4.984
766c88ba88b04bd663ed05616d542db453b12cd5,4.984
16ba4511e82380eebd8917142d36a7f2ca28afd9,435.55400000000003
d03bea3b98a10800cf21885099655d78156b34c9,8.802
cf8eb8667a6230dc65850cccf3a1abf21ba8391a,8.802
b9ceb5058547f7ba48f2fc6323c2dad311e83349,8.802
1605b2665d898bf88f2d12046ffc219fc98011dd,8.802
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,436.574
2b40888cb9a0fa0aca9642febd79836b4a71723b,4.984
3783d0f562e9914300b98214cbf59c47df628116,429.47
6259df3d2eb137841e632a56f2f7cca3e3ff4172,444.5160000000001
89b4c8805837e713f9a730c673c222d2fe78bd69,427.8330000000001
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,566.7910000000002
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,405.1339999999998
c90b14063cc4b109019cacd40eba1359439a23a8,436.95000000000016
ae4b34c351e6200ec8d84d3b0681e0789dfa1acd,4.984
49412082f17170a1b1a7a0f4811fc3f84cab68d7,450.01299999999986
9f8d3b5c8003823b00814d8650478f4a4123310e,541.6249999999997
8e56d9484341a1aa78b2e5aa5fcd3983f3f2bcdd,8.802
973f904d79c6d3556de58dd6a26972c4d1f519ac,466.996
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,506.1840000000001
236ccca2305d258085cfccd31359d025e8c2ef03,485.4639999999999
6e6e61a418676943dab9187c8c0a7c7608796ef3,3.8760000000000003
00a65504314fd5a7c062943e9b5f2a282c43c96b,8.802
35c68cb7b68131dd4395dbaaceafc098adb26efe,492.028
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,444.3919999999998
39f3b003b013995457d88d0f976e589375ea381c,547.77
be2efc5d7aac68e406e259efd6a1383b0535d030,526.335
05654f1872402567f29cb0dbd2b6a67ca962ba20,419.0850000000001
01ef84ddbd815b848e2791e31d1e1fb530af0800,450.28400000000016
c617565d917710c71fc918bbd53a980d54c98b01,4.984
0347f75702f7a58defa7830fd2160be814ee63d7,465.4379999999998
e9f4a7e0f743c19594d064f493acc7da5705cb97,533.538
cbc361742d9f5471b72c408c86a163a3a0babdde,409.0289999999999
51a5c6236ca8dc5f31f3a163b32f27117200f21d,4.984
1d2002450bef0d038cfff583a8a45c1152adff4f,545.7070000000002
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,403.97600000000006
b935e46f14ef9cabe4855d768f80a882afc5bbf3,524.735
dd89be9611dd1e70f883c325c3de4bfd4beddd54,611.6579999999998
7a6f4434324d90047db1434d2218b125200749d1,569.8230000000002
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,567.2399999999997
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,642.979
b87878311a2b2974047b44213c352effc62b8ba2,4.984
53758d4e489f33ad1709258781c0db4fab9b5803,461.474
f9cd9be6a34c973e4e837fcfc8da5343b0e6d475,8.802
4d1782421e1635415765058a400cbf70e2efc504,501.04599999999976
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,455.13099999999986
79a6eeecf9786ed8a4c097c4eeb0ea5947796552,8.802
09985e3d85e82b3a084a6854d96f6eaaab8d8273,431.24600000000004
16d75e63608ef1837ee0170830e58cb7d368a3a0,8.802
52e6e0e10f90361c2ff44016e514330a60be586e,407.2360000000001
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,476.4680000000001
4496d0d42a729a789643e669e0f73b068777f1d7,437.297
0e62088a0bd61cefe0756a63c5af7132651e9eea,426.60599999999977
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,474.6949999999999
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,454.9950000000003
c16dc22c158d28ef77c69463309bd08d7c5b6736,431.84200000000004
62f07fb05c1335d56823a296968f0052ef393852,501.598
c921879f4f48c0cc5ba092b03e62973976c85a17,467.0590000000001
47dcb66bc3da745b5b5998bcf2a5a8e2b228d3d3,8.802
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,558.3519999999996
fee103a972b59d0ccba0feb8675a40a245112360,408.56499999999977
49aafbfd3dc45435f5e1755a2e0723967d683a6c,619.6390000000004
cb4d8a04111bde60ff9e4f196f92717262918824,4.984
7c3a4910d03e83a50d81e96e6707d17f85205a9d,8.802
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,562.4669999999999
65b711ff6055c05fb83d01e46da49803d9dab58f,474.44900000000007
a6edeceb9d45fdd9f131984206250b116b0b94db,608.41
6cef00b0aa918bae22743dc4934c2d853e005135,8.802
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,467.6239999999998
0f73a216f0e2a2af8814d6faa530648df17cfe37,524.1799999999997
